movieId,title,genres
199558,Divine Being : Essere Divina (2018),(no genres listed)
171035,Role Play: Women on Fassbinder (1992),Documentary
124925,"Swing High, Swing Low (1937)",Drama|Romance
136836,Ray of Sunshine (1933),(no genres listed)
134360,A Gift of Miracles (2015),Drama
8798,Collateral (2004),Action|Crime|Drama|Thriller
56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi
217731,Friends Effing Friends Effing Friends (2016),Comedy|Romance
194720,When the Clouds Roll By (1919),Action|Comedy|Romance
271943,Is My Palm Read (1933),Animation|Comedy|Horror
190333,The Night of the Virgin (2016),Comedy|Fantasy|Horror
170046,Amy Schumer: The Leather Special (2017),Comedy
137570,Beloved Sisters (2014),Drama|Romance
141830,Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy
280830,Her Birthday Present (1913),Comedy
208804,Spell (2018),Comedy|Drama|Thriller
94817,Escuela de seducción (2004),Comedy
193537,The Little Mermaid (1968),Animation|Fantasy
148753,Bawdy Tales (1973),Drama
271311,Hellblazers (2022),Horror
211942,The Garden of Evening Mists (2019),Drama|Romance
153210,Clubbed to Death (1997),(no genres listed)
192505,Monsters at Large (2018),(no genres listed)
218573,The Avenging Fist (2001),Action|Sci-Fi
68028,What Doesn't Kill You (2008),Crime|Drama
111449,Burton and Taylor (2013),Drama
175739,Two Women (2014),Drama|Romance
203028,Red Room (2017),Horror|Thriller
169442,Dynamite Warrior (2006),Action|Thriller
116349,Dangerous Mission (1954),Action|Mystery|Thriller
171445,The Heart of the Game (2005),Documentary
202731,Among Grey Stones (1983),Drama
33974,For Pete's Sake (1974),Comedy
196359,Ana Maria in Novela Land (2015),Comedy|Drama|Fantasy|Romance
26078,Advise and Consent (1962),Drama
284691,The House In Between: Part 2 (2022),Documentary|Horror|Thriller
128127,Commandos (1968),Action|War
150778,The Dark Side of the Moon (2015),Crime|Drama|Thriller
149638,The Roof (1956),Drama
8383,Hope Springs (2003),Comedy|Romance
249460,Joe List: I Hate Myself (2020),Comedy
117861,Black or White (2014),Drama
124330,Local Boys (2002),Drama
242252,"Hello, Stranger: The Movie (2021)",Comedy|Romance
245902,Those Who Wish Me Dead (2021),Action|Drama|Thriller
97994,Union Square (2011),Drama
205178,Odd Jobs (1986),Comedy
211558,Dirty Vivancos III (2002),Action|Comedy|Thriller
55259,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy
173601,The Fruit Is Ripe (1977),Comedy|Romance
203713,The End (2000),Comedy|Documentary
98253,Samurai Banners (Fûrin kazan) (1969),Action|Adventure|Drama|War
168006,The Watermill Princess (1994),Children|Comedy|Fantasy
171619,Talking Walls (1987),Drama
275861,The Faith Community (2017),Horror
149118,Les Maitres Du Suspense (2014),Comedy
247162,The Incredible 25th Year of Mitzi Bearclaw (2019),Comedy|Drama
281446,Dealer (2021),Drama
119611,Esther and the King (1960),Drama|Romance
142624,"Davy Crockett, Indian Scout (1950)",Adventure|Western
166767,The Maker (2011),Animation|Drama
261855,Tombstone Canyon (1932),Action|Drama|Mystery|Romance|Western
175913,How A Sausage Dog Works (1971),Animation
165539,Michael Moore in TrumpLand (2016),Documentary
109524,"Woman Always Pays, The (Afgrunden) (Abyss, The) (1910)",Drama
2912,"Limey, The (1999)",Crime|Drama|Thriller
137459,Change of Heart (1998),Drama
228267,A Clockwork Blue (1972),(no genres listed)
141682,The Seine Meets Paris (1957),(no genres listed)
172423,The One (2015),Drama|War
1455,Hotel de Love (1996),Comedy|Romance
27408,Ripley's Game (2002),Drama|Thriller
161446,Five Golden Dragons (1967),Action|Drama
197109,Moulin Rouge (1928),Drama
210809,The Critic (1963),Animation|Comedy
271899,999-9999 (2002),Horror|Thriller
137725,Heater (1999),(no genres listed)
54510,Joshua (2007),Drama|Thriller
193111,The Boy Who Came Back (1958),Drama
138138,Loveless in Los Angeles (2007),Comedy|Romance
198989,Gloves Off (2017),Comedy
276799,Gone in the Night (2022),Horror|Mystery|Thriller
6851,"Gas, Food, Lodging (1992)",Drama|Romance
151327,According to Pereira (1996),(no genres listed)
169604,Trevor Noah: Lost In Translation (2015),Comedy
210425,The Postman Fights Back (1982),Action
164588,My Name Is Emily (2015),Drama
113866,Leprechaun: Origins (2014),Horror
173095,Riding with Death (1976),Action|Sci-Fi|Thriller
192481,Yavarum Nalam (2009),Drama|Horror|Thriller
170161,The Choirboys (1977),Comedy|Crime|Drama
180455,The End?,Horror
172027,Dolly Parton's Coat of Many Colors (2015),Drama
71823,"New York, I Love You (2009)",Drama|Romance
173077,Danger!! Death Ray (1967),Drama|Romance|Sci-Fi
241478,Dante's Lunch (2017),Animation|Comedy
198729,Perfect Skin (2018),Thriller
286239,So Long Mr. Chumps (1941),Comedy
7098,Seven Days to Noon (1950),Drama|Thriller
232421,A Timeless Christmas (2020),Romance
2833,Lucie Aubrac (1997),Romance|War
133297,Genius on Hold (2013),(no genres listed)
279768,The Inspection (2022),Drama
185901,The Light of the Moon (2017),Drama
168472,The Policeman of the 16th Precinct (2008),Comedy
60183,At the Death House Door (2008),Documentary
153186,7 Years (2006),Drama
2176,Rope (1948),Crime|Drama|Thriller
118800,Silent Madness (1984),Horror|Thriller
25739,"Idle Class, The (1921)",Comedy
194002,Yesterday (2018),Drama
212909,Roxane (2019),Comedy
236707,Lambert the Sheepish Lion (1952),Animation
279928,Emily (2022),Drama
76823,"Men Who Tread on the Tiger's Tail, The (Tora no o wo fumu otokotachi) (1945)",Adventure|Drama|Thriller
137990,Dark Tides,(no genres listed)
167850,One Piece Film: GOLD (2016),Action|Adventure|Animation
36541,HellBent (2004),Horror|Thriller
161642,Bridge and Tunnel (2014),(no genres listed)
186549,George Lucas in Love (1999),Comedy|Drama|Romance
129683,Lady Dynamite (1973),(no genres listed)
101979,All American Orgy (Cummings Farm) (2009),Comedy
278140,The Murders in the Rue Morgue (1986),Crime|Horror|Mystery
3715,Burglar (1987),Comedy|Crime
106832,7th Cavalry (Seventh Cavalry) (1956),Western
113989,Cardinal Richelieu (1935),Drama|Romance
285575,The Best is Yet to Come (2023),Drama
144382,Jim Jefferies: Contraband (2008),Comedy
147120,Reilly: Ace of Spies (1983),(no genres listed)
224885,The Surrogate (2020),Drama
109461,Supercondriaque (2014),Comedy
193183,Death of a Nation (2018),Documentary
181175,War Requiem (1989),Drama|War
155780,Rising Damp (1980),Comedy
55467,Jonny Vang (2003),Comedy|Drama|Mystery
258001,Beyond the Infinite Two Minutes (2020),Comedy|Sci-Fi
163270,The Falcon's Adventure (1946),Crime|Drama|Mystery
212058,No No Sleep (2015),Drama
162108,The Fjällbacka Murders: Friends for Life (2013),Crime|Mystery
270660,Warhunt (2022),Action|Horror|Thriller|War
262615,"Yum, Yum, Yum! A Taste of Cajun and Creole Cooking (1990)",Documentary
169262,Dieter - The Movie (2006),Animation|Comedy
26565,Asterix in Britain (Astérix chez les Bretons) (1986),Adventure|Animation|Children|Comedy
229569,Loving Vincent: The Impossible Dream (2019),Documentary
187115,Mannequin in Red (1958),Crime|Mystery
79230,"Yellow Handkerchief, The (2008)",Drama|Romance
214630,The Music of Silence (2017),Drama
135408,Intangible Asset Number 82 (2008),Documentary
173429,Hasan Minhaj: Homecoming King (2017),Comedy
111876,"Revolutionary, The (1970)",Action|Drama
165121,Faintheart (2008),Comedy
192057,Run (2002),Action|Drama|Romance
142679,Fire in Babylon (2011),Documentary
114128,Bullies (1986),Action|Drama|Thriller
55888,"Dawn Rider, The (1935)",Western
105665,Dances With the Dragons ( Yu long gong wu) (1991),Comedy|Drama|Romance
229417,À chacun son enfer (1977),Drama|Mystery
213005,Peranbu (2019),Action|Children|Drama
2832,"Lost Son, The (1999)",Drama
196611,Ellen DeGeneres: Relatable (2018),Comedy
102403,"Intruder, The (1999)",Drama|Mystery|Romance|Thriller
71808,Black Eagle (1988),Action|Drama
217661,Backstabbed (2016),Thriller
120833,Super Capers (2009),Action|Adventure|Comedy|Fantasy|Sci-Fi
252196,Scream: The Inside Story (2011),Documentary
202051,Room for Rent (2019),Thriller
138758,Jacob (2011),Horror
77353,Achilles and the Tortoise (Akiresu to kame) (2008),Comedy
3800,Criminal Lovers (1999),Crime|Drama|Romance|Thriller
3363,American Graffiti (1973),Comedy|Drama
31158,Abbott and Costello Go to Mars (1953),Comedy|Sci-Fi
99728,Gangster Squad (2013),Action|Crime|Drama
159498,The Cat in Heat (1972),Thriller
197071,Bad Seeds (2018),Comedy
144404,Fists of Legend (2013),Action|Drama
271599,After Antarctica (2021),Documentary
124176,Matching Jack (2010),Drama
86493,"Age of the Earth, The (A Idade da Terra) (1980)",(no genres listed)
231005,Love in Harmony Valley (2020),Romance
236211,A Poet's Life (1974),Animation
187585,Angel Express (1999),Drama
140168,The Invoking (2013),Horror|Thriller
199772,Message Man (2018),Action|Crime|Thriller
170127,Samurai X: Trust & Betrayal (1999),Action|Adventure|Animation|Drama|Romance
4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
6881,Pieces of April (2003),Comedy|Drama
236339,The Pencil (2019),Drama
137391,Tom and Jerry Meet Sherlock Holmes (2010),Animation|Children
185889,ארבינקא (1967),Comedy|Crime|Romance
146948,We Want the Colonels (1973),Comedy
195931,Jim Gaffigan: Noble Ape (2018),Comedy
222234,One Piece: Adventure of Nebulandia (2015),Action|Adventure|Animation|Comedy|Fantasy
140096,3 Hearts (2014),Drama
219687,Betty: They Say I’m Different (2017),Documentary
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
186779,For Marx... (2013),(no genres listed)
108895,Gamera vs. Guiron (1969),Action|Adventure
5730,Enter the Ninja (a.k.a. Ninja I) (1981),Action|Drama
207718,Our Time Is Up (2004),Comedy
208681,Hockey Night (1984),Drama
130362,La disubbidienza (1981),Drama
86288,"Day the Universe Changed, The (1985)",Documentary
267436,Bird in a Window (1996),Animation
78579,Tell-Tale (2009),Drama|Horror|Sci-Fi|Thriller
183063,Trance (2006),Drama
197875,"Extremely Wicked, Shockingly Evil and Vile (2019)",Crime|Thriller
198127,Steven Banks: Home Entertainment Center (1989),Comedy
228263,A Connecticut Yankee in King Arthur's Court (1921),Comedy
142206,The House of Usher (2007),Drama|Horror|Thriller
81954,"Dorado, El (1988)",Drama
222075,We Are Freestyle Love Supreme (2020),Documentary
127007,The Shoe (1998),(no genres listed)
184735,Angelique (2013),Adventure|Romance
250082,Geppetto (2000),Children|Comedy|Drama|Fantasy
86476,Larks on a String (Skrivánci na niti) (1990),Comedy|Drama|Romance
26861,Freaked (1993),Comedy|Sci-Fi
160026,Prey (1978),Horror|Sci-Fi
278032,Sweet Murder (1990),Thriller
287813,Extracurricular (2021),Comedy|Drama
192837,One Million Yen Girl (2008),Drama
109074,"Four, The (Si da ming bu) (2012)",Action|Crime|Fantasy
169866,Race to Mars (2007),Sci-Fi
93831,American Reunion (American Pie 4) (2012),Comedy
157218,Swiss Miss (1938),Comedy
213301,"U-455, le sous-marin disparu (2013)",Documentary
138288,Double Edge (1992),Drama|Thriller
113541,Sarraounia (1986),Drama|War
166733,Snowed Under (1936),Comedy
192315,Slaughterhouse Rulez (2018),Comedy|Horror
383,Wyatt Earp (1994),Western
114556,Forbidden City Cop (Dai lap mat tam 008) (1996),Action|Comedy
253954,An Unknown Compelling Force (2021),Documentary
273995,Left Right and Centre (1959),Comedy|Romance
8680,In a Glass Cage (Tras el cristal) (1986),Drama|Horror
173667,Zigzag of Success (1968),Comedy
132315,The Prince & Me 3: A Royal Honeymoon (2008),Comedy|Romance
187583,The Game Changers (2018),Documentary
84570,Country Strong (2010),Drama|Musical|Romance
264412,The Perfect Vagina (2008),Documentary
84730,Army of Crime (L'armée du crime) (2009),Drama|Thriller|War
290665,Lapua 1976 (2023),Drama
282849,Actual People (2021),(no genres listed)
185173,All Creatures Great and Small (1975),Drama
243298,Modern Love (2021),Comedy|Drama|Romance
199051,Public Enemy (2002),Action|Drama
195743,Machan (2008),Comedy|Drama
164089,"Karagoez catalogo 9,5 (1983)",(no genres listed)
144728,Edge of Fury (1958),Thriller
243362,Paradise Cove (2021),Thriller
125137,Perfect Understanding (1933),Comedy|Drama|Romance
195719,Core of the World (2018),Drama
289159,The Venture Bros.: Radiant is the Blood of the Baboon Heart (2023),Action|Adventure|Animation|Comedy|Sci-Fi
134023,Seymour: An Introduction (2014),Documentary
210555,Amy (1981),(no genres listed)
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
3600,Blue Hawaii (1961),Comedy|Musical
122563,InSight (2011),Mystery|Thriller
268542,Plastic Man: The Artful Life of Jerry Ross Barrish (2015),Documentary
6928,"Die, Mommie, Die (2003)",Comedy
107346,Zatoichi's Pilgrimage (Zatôichi umi o wataru) (Zatôichi 14) (1966),Action|Drama
188905,Optocht van voorstanders van het Esperanto (1911),Documentary
581,"Celluloid Closet, The (1995)",Documentary
6391,Snowball Express (1972),Children|Comedy
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy
151277,Chico - Artista Brasileiro (2015),Documentary
169530,Sing (2016),Drama
125898,The Phantom Light (1935),Mystery|Thriller
288271,I Am Not Alone (2019),Documentary
279636,Lobster Cop (2018),Comedy|Crime|Thriller
112782,Darkest Night (2012),Drama|Horror
253304,The 8th Night (2021),Horror|Mystery|Thriller
86787,Montana Sky (2007),Drama|Romance|Thriller
155342,La chatte (1958),Drama
144768,Midnight Blue (1979),Drama|Thriller
235763,Don't Panic (1989),Horror
128671,Timbuktu (2014),Drama
224292,The Ladies of the House (2015),Horror|Thriller
154486,Thumb Wars (1999),Comedy|Sci-Fi
40591,"Bohemian Life, The (La vie de bohème) (1992)",Comedy|Drama
205751,In the City of Dawn (2011),Drama|Mystery|Romance
86453,Pleasures of the Flesh (Etsuraku) (1965),Comedy|Drama
246734,My Tender Matador (2020),Drama|Romance
224232,No Ordinary Man (2020),Documentary
119196,Heartbeat (1938),Comedy
178787,An Uncertain Season (1988),Comedy|Drama
1279,Night on Earth (1991),Comedy|Drama
117454,The Magic Crystal (2011),Adventure|Animation|Children|Comedy|Fantasy
132932,Néa (1976),(no genres listed)
267844,Freddie Mercury: The Final Act (2021),Documentary
222252,Ihr könnt euch niemals sicher sein (2008),Drama
241872,Billie Eilish: The World's a Little Blurry (2021),Documentary
161984,T.R. Baskin (1971),Drama
119583,Carry On Teacher (1959),Comedy
269228,Requiem (1998),Drama
194142,Comment tuer sa mère (2018),Comedy
3229,Another Man's Poison (1952),Crime|Drama
81138,7 Days (Les 7 jours du talion) (2010),Thriller
26251,Mon Oncle Antoine (1971),Drama
121475,The Wizard of Gore (2007),Horror|Mystery
179211,Christina P: Mother Inferior (2017),Comedy
178191,Fidel (1971),Documentary
217455,Punch Drunks (1934),Comedy
245802,Tour of Mythicality (2018),Comedy
154220,The War of the Worlds: Next Century (1981),Sci-Fi|Thriller|War
204830,The Case of the Morituri Divisions (1985),Crime|Drama|Sci-Fi
113536,State Affairs (Une affaire d'état) (2009),Thriller
164117,We Need to Talk (2016),Comedy
8331,"Man Who Came to Dinner, The (1942)",Comedy
68831,Ghosts of Cité Soleil (2006),Action|Documentary|Drama|Romance|War
189859,Intoxication (2002),Documentary
52443,Origin: Spirits of the Past (Gin-iro no kami no Agito) (2006),Animation|Drama|Romance|Sci-Fi
225507,Laveuses sur la rivière (1897),Documentary
280366,Prison or Exile (2021),Documentary
129391,If You Don't Stop It... You'll Go Blind!!! (1975),Comedy
286053,Stomping Ground (2014),Comedy|Horror
187931,Kushi (2000),Drama|Romance
208497,Marilyn Monroe Declassified (2015),Documentary
229277,A King and His Movie (1986),Comedy|Drama
186811,The Professor (1919),Comedy
384,Bad Company (1995),Action|Crime|Drama
279860,Vinski ja Vinsentti (1970),Adventure
116455,Heart Of Dixie (1989),Drama
270750,Downfall: The Case Against Boeing (2022),Documentary
119143,Flap (1970),Comedy|Drama
3814,Love and Death (1975),Comedy
77307,Dogtooth (Kynodontas) (2009),Drama
162260,Deuce of Spades (2010),Drama|Mystery|Thriller
130638,Master of the Universe (2013),Documentary
133189,To Kill A Clown (1972),Drama|Thriller
132912,Emmanuelle 5 (1987),Action|Drama
223039,Dawn Express (1942),Action|Adventure|War
288143,Below the Deadline (1936),Crime
225810,Armed Hands (2012),Crime|Drama|Thriller
144906,The Young Land (1959),Action|Drama
154632,Funeral Ceremonies (1969),Drama
275429,"Jenaro, el de los 14 (1974)",Comedy
97817,Pumping Iron II: The Women (1985),Documentary
207065,Minuscule 2: Mandibles From Far Away (2019),Adventure|Animation|Children|Comedy
197627,Haunted Summer (1988),Drama|Romance
130185,Lady from Louisiana (1941),Drama
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
114638,"Abdication, The (1974)",Drama
219734,Under the Riccione Sun (2020),Comedy|Romance
105414,Mariage à Mendoza (2012),Comedy|Drama
110718,Fading Gigolo (2013),Comedy
162880,26 Years (2012),Drama|Thriller
666,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War
1180,Hear My Song (1991),Comedy
215883,Karnan (1964),(no genres listed)
157522,Hot Spur (1968),Western
288947,The Year I Started Masturbating (2022),Comedy|Drama|Romance
8973,Bad Education (La mala educación) (2004),Drama|Thriller
122041,Trust Me (2013),Comedy|Drama
286549,Una vacanza bestiale (1981),(no genres listed)
187861,Brave Men's Blood (2014),Crime|Thriller
50253,David and Bathsheba (1951),Drama|Romance
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi
288897,Warhorse One (2023),Action|Drama|War
285039,The Girl (2008),Drama|Romance
193547,Pet Names (2018),Comedy|Drama
49528,Turistas (2006),Adventure|Drama|Horror|Mystery|Thriller
266872,Every Time a Bell Rings (2021),Comedy|Romance
178895,Veronica (2017),Drama|Mystery|Thriller
1896,Cousin Bette (1998),Comedy
73060,Film Geek (2005),Comedy
289795,Hitler's Disastrous Desert War (2021),Documentary
182117,Mother Goose Goes Hollywood (1938),Animation
